PLOT_ID,CENTER_LON,CENTER_LAT,SIZE_M,SHAPE,FLAGGED,ANALYSES,SAMPLE_POINTS,USER_ID,ANALYSIS_DURATION,COLLECTION_TIME,PL_LONGITUDE,PL_LATITUDE,PL_FID_REFDTA,PL_CID,PL_FID_CUT_20,PL_NIVEL2,PL_NIV2_INT,PL_BUFF_DIST,PL_ORIG_FID,PL_TRUENIV2_I,PL_PLOTID,CLASES DE ELEMENTOS DE PAISAJE:ARBOL NATIVO,CLASES DE ELEMENTOS DE PAISAJE:ARBOL DE PLANTACION,CLASES DE ELEMENTOS DE PAISAJE:ARBOL DE MANGLE,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION HERBECEA/PASTOS,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION ARBUSTIVA,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE PARAMO,CLASES DE ELEMENTOS DE PAISAJE:AGUA NATURAL,CLASES DE ELEMENTOS DE PAISAJE:AGUA ARTIFICIAL,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE HUMEDALES,CLASES DE ELEMENTOS DE PAISAJE:CULTIVOS,CLASES DE ELEMENTOS DE PAISAJE:ESTRUCTURA DE VIVIENDA,CLASES DE ELEMENTOS DE PAISAJE:CONSTRUCCION DE INFRAESTRUCTURA,CLASES DE ELEMENTOS DE PAISAJE:CARRETERAS Y LOTES,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE ASENTAMIENTOS,CLASES DE ELEMENTOS DE PAISAJE:SUELO DESNUDO,CLASES DE ELEMENTOS DE PAISAJE:NIEVE/HIELO,CLASES DE ELEMENTOS DE PAISAJE:OTRAS/NUBE
85,-79.1725626,-4.402074657,30.0,square,false,0,25,,,,-79.1725626,-4.402074657,29228,9,9,PLANTACION FORESTAL,4,20,594,0,29228_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,-79.52558846,-0.656946022,30.0,square,false,0,25,,,,-79.52558846,-0.656946022,23921,7,7,NATURAL,3,20,27082,0,23921_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,-79.4416711,-2.603057014,30.0,square,false,0,25,,,,-79.4416711,-2.603057014,29225,9,9,PLANTACION FORESTAL,4,20,9191,0,29225_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,-79.2840254,-3.56236642,30.0,square,false,0,25,,,,-79.2840254,-3.56236642,3674,1,1,AREA SIN COBERTURA VEGETAL,2,20,4027,0,3674_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,-78.43925208,0.504330152,30.0,square,false,0,25,,,,-78.43925208,0.504330152,23919,7,7,NATURAL,3,20,36815,0,23919_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-78.44193146,-0.57078388,30.0,square,false,0,25,,,,-78.44193146,-0.57078388,3676,1,1,AREA SIN COBERTURA VEGETAL,2,20,27957,0,3676_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,-79.40826703,-3.82098705,30.0,square,false,0,25,,,,-79.40826703,-3.82098705,30226,10,10,TIERRA AGROPECUARIA,5,20,3359,0,30226_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-77.52795398,-0.731581589,30.0,square,false,0,25,,,,-77.52795398,-0.731581589,32889,10,10,TIERRA AGROPECUARIA,5,20,25438,0,32889_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,-79.60735865,-4.160093,30.0,square,false,0,25,,,,-79.60735865,-4.160093,35914,11,11,TIERRA AGROPECUARIA,5,20,2079,0,35914_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,-77.69320113,-0.207384056,30.0,square,false,0,25,,,,-77.69320113,-0.207384056,3679,1,1,AREA SIN COBERTURA VEGETAL,2,20,31414,0,3679_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-75.6771146,0.037749391,30.0,square,false,0,25,,,,-75.6771146,0.037749391,22602,7,7,NATURAL,3,20,34130,0,22602_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,-78.13887458,-2.491308606,30.0,square,false,0,25,,,,-78.13887458,-2.491308606,23934,7,7,NATURAL,3,20,10090,0,23934_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-77.96753703,0.034570794,30.0,square,false,0,25,,,,-77.96753703,0.034570794,17257,5,5,GLACIAR,6,20,34061,0,17257_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-78.82734095,1.320452764,30.0,square,false,0,25,,,,-78.82734095,1.320452764,22604,7,7,NATURAL,3,20,38943,0,22604_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,-77.89872318,-1.690509512,30.0,square,false,0,25,,,,-77.89872318,-1.690509512,3691,1,1,AREA SIN COBERTURA VEGETAL,2,20,17068,0,3691_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-80.10268925,-2.476014597,30.0,square,false,0,25,,,,-80.10268925,-2.476014597,23937,7,7,NATURAL,3,20,10256,0,23937_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-78.51512023,-1.640891619,30.0,square,false,0,25,,,,-78.51512023,-1.640891619,40498,13,13,VEGETACION HERBACEA,9,20,18024,0,40498_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-77.17213233,-1.960308142,30.0,square,false,0,25,,,,-77.17213233,-1.960308142,23938,7,7,NATURAL,3,20,15277,0,23938_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,-79.33680972,-4.397441841,30.0,square,false,0,25,,,,-79.33680972,-4.397441841,40495,13,13,VEGETACION HERBACEA,9,20,631,0,40495_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-79.79925348,-0.838843125,30.0,square,false,0,25,,,,-79.79925348,-0.838843125,22609,7,7,NATURAL,3,20,24516,0,22609_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-79.40680716,0.038110907,30.0,square,false,0,25,,,,-79.40680716,0.038110907,2363,0,0,AREA POBLADA,1,20,34135,0,2363_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-76.5602048,-0.809528501,30.0,square,false,0,25,,,,-76.5602048,-0.809528501,22600,7,7,NATURAL,3,20,24747,0,22600_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-78.48025137,1.019292431,30.0,square,false,0,25,,,,-78.48025137,1.019292431,23931,7,7,NATURAL,3,20,38548,0,23931_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,-77.99154979,0.505017497,30.0,square,false,0,25,,,,-77.99154979,0.505017497,38172,12,12,VEGETACION ARBUSTIVA,8,20,36818,0,38172_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,-79.6078828,-0.876373381,30.0,square,false,0,25,,,,-79.6078828,-0.876373381,29233,9,9,PLANTACION FORESTAL,4,20,24168,0,29233_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-80.00141407,-3.364521248,30.0,square,false,0,25,,,,-80.00141407,-3.364521248,6718,2,2,ARTIFICIAL,3,20,5258,0,6718_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,-79.12227644,-1.995984595,30.0,square,false,0,25,,,,-79.12227644,-1.995984595,10623,3,3,BOSQUE NATIVO,4,20,15046,0,10623_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,-77.51232444,-1.913603489,30.0,square,false,0,25,,,,-77.51232444,-1.913603489,30210,10,10,TIERRA AGROPECUARIA,5,20,15528,0,30210_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,-78.63875478,-0.656964389,30.0,square,false,0,25,,,,-78.63875478,-0.656964389,29232,9,9,PLANTACION FORESTAL,4,20,27076,0,29232_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,-79.01428035,-1.965633398,30.0,square,false,0,25,,,,-79.01428035,-1.965633398,29230,9,9,PLANTACION FORESTAL,4,20,15262,0,29230_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,-78.99508498,-1.587046788,30.0,square,false,0,25,,,,-78.99508498,-1.587046788,2358,0,0,AREA POBLADA,1,20,18415,0,2358_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-76.79936608,-0.424602922,30.0,square,false,0,25,,,,-76.79936608,-0.424602922,11956,3,3,BOSQUE NATIVO,4,20,29681,0,11956_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,-79.75755574,-1.567265986,30.0,square,false,0,25,,,,-79.75755574,-1.567265986,1025,0,0,AREA POBLADA,1,20,18576,0,1025_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,-79.43033949,-0.643329533,30.0,square,false,0,25,,,,-79.43033949,-0.643329533,29235,9,9,PLANTACION FORESTAL,4,20,27284,0,29235_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,-79.88505229,-2.012120361,30.0,square,false,0,25,,,,-79.88505229,-2.012120361,1023,0,0,AREA POBLADA,1,20,14906,0,1023_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,-79.70957894,0.968331464,30.0,square,false,0,25,,,,-79.70957894,0.968331464,3688,1,1,AREA SIN COBERTURA VEGETAL,2,20,38451,0,3688_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,-79.17544477,-4.350541116,30.0,square,false,0,25,,,,-79.17544477,-4.350541116,40490,13,13,VEGETACION HERBACEA,9,20,1068,0,40490_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,-80.79081793,-1.054918789,30.0,square,false,0,25,,,,-80.79081793,-1.054918789,11950,3,3,BOSQUE NATIVO,4,20,22749,0,11950_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,-79.13178158,-1.72793126,30.0,square,false,0,25,,,,-79.13178158,-1.72793126,11952,3,3,BOSQUE NATIVO,4,20,16691,0,11952_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,-76.75830411,-1.434805632,30.0,square,false,0,25,,,,-76.75830411,-1.434805632,23900,7,7,NATURAL,3,20,20187,0,23900_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,-79.38758677,-4.404886311,30.0,square,false,0,25,,,,-79.38758677,-4.404886311,40482,13,13,VEGETACION HERBACEA,9,20,577,0,40482_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,-79.34013234,-3.897101642,30.0,square,false,0,25,,,,-79.34013234,-3.897101642,39493,13,13,VEGETACION HERBACEA,9,20,3015,0,39493_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,-79.2763498,-4.411812723,30.0,square,false,0,25,,,,-79.2763498,-4.411812723,39496,13,13,VEGETACION HERBACEA,9,20,534,0,39496_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,-77.61229173,-1.481016195,30.0,square,false,0,25,,,,-77.61229173,-1.481016195,23902,7,7,NATURAL,3,20,19226,0,23902_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,-78.09177967,0.334227453,30.0,square,false,0,25,,,,-78.09177967,0.334227453,40487,13,13,VEGETACION HERBACEA,9,20,36040,0,40487_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,-79.36059139,-4.302044039,30.0,square,false,0,25,,,,-79.36059139,-4.302044039,39497,13,13,VEGETACION HERBACEA,9,20,1476,0,39497_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,-79.40029089,-3.892964413,30.0,square,false,0,25,,,,-79.40029089,-3.892964413,40486,13,13,VEGETACION HERBACEA,9,20,3034,0,40486_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,-78.94379591,-4.798279606,30.0,square,false,0,25,,,,-78.94379591,-4.798279606,38168,12,12,VEGETACION ARBUSTIVA,8,20,86,0,38168_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,-79.80172627,-0.832730688,30.0,square,false,0,25,,,,-79.80172627,-0.832730688,23906,7,7,NATURAL,3,20,24572,0,23906_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,-79.16974863,-0.190050065,30.0,square,false,0,25,,,,-79.16974863,-0.190050065,1044,0,0,AREA POBLADA,1,20,31561,0,1044_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,-78.2631828,0.338335399,30.0,square,false,0,25,,,,-78.2631828,0.338335399,29206,9,9,PLANTACION FORESTAL,4,20,36061,0,29206_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,-79.87881374,-2.001584074,30.0,square,false,0,25,,,,-79.87881374,-2.001584074,1040,0,0,AREA POBLADA,1,20,15006,0,1040_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,-78.65238806,-1.709070824,30.0,square,false,0,25,,,,-78.65238806,-1.709070824,39490,13,13,VEGETACION HERBACEA,9,20,16819,0,39490_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-79.89087136,-2.537750229,30.0,square,false,0,25,,,,-79.89087136,-2.537750229,6729,2,2,ARTIFICIAL,3,20,9717,0,6729_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,-79.34866419,-3.717980448,30.0,square,false,0,25,,,,-79.34866419,-3.717980448,26174,8,8,PARAMO,7,20,3635,0,26174_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,-77.68304624,-2.054667212,30.0,square,false,0,25,,,,-77.68304624,-2.054667212,30201,10,10,TIERRA AGROPECUARIA,5,20,14529,0,30201_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,-79.46965038,-1.574292661,30.0,square,false,0,25,,,,-79.46965038,-1.574292661,1038,0,0,AREA POBLADA,1,20,18516,0,1038_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,-78.29668306,-0.195290962,30.0,square,false,0,25,,,,-78.29668306,-0.195290962,29202,9,9,PLANTACION FORESTAL,4,20,31502,0,29202_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,-78.46873033,-3.304307732,30.0,square,false,0,25,,,,-78.46873033,-3.304307732,30209,10,10,TIERRA AGROPECUARIA,5,20,5723,0,30209_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-79.37064107,-3.90926007,30.0,square,false,0,25,,,,-79.37064107,-3.90926007,38151,12,12,VEGETACION ARBUSTIVA,8,20,2942,0,38151_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,-79.16586602,-4.029590544,30.0,square,false,0,25,,,,-79.16586602,-4.029590544,40471,13,13,VEGETACION HERBACEA,9,20,2448,0,40471_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,-79.27824666,-4.343899523,30.0,square,false,0,25,,,,-79.27824666,-4.343899523,39485,13,13,VEGETACION HERBACEA,9,20,1135,0,39485_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,-78.39909369,0.071216728,30.0,square,false,0,25,,,,-78.39909369,0.071216728,38153,12,12,VEGETACION ARBUSTIVA,8,20,34405,0,38153_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,-80.25000492,-4.385225374,30.0,square,false,0,25,,,,-80.25000492,-4.385225374,5410,1,1,AREA SIN COBERTURA VEGETAL,2,20,769,0,5410_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,-78.24046081,-2.731886769,30.0,square,false,0,25,,,,-78.24046081,-2.731886769,23917,7,7,NATURAL,3,20,8242,0,23917_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,-77.40411269,-2.153696438,30.0,square,false,0,25,,,,-77.40411269,-2.153696438,23918,7,7,NATURAL,3,20,13608,0,23918_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,-78.67930661,-1.755729123,30.0,square,false,0,25,,,,-78.67930661,-1.755729123,40473,13,13,VEGETACION HERBACEA,9,20,16514,0,40473_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,-79.28020868,-4.379820893,30.0,square,false,0,25,,,,-79.28020868,-4.379820893,40477,13,13,VEGETACION HERBACEA,9,20,804,0,40477_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,-78.49535527,-1.324623863,30.0,square,false,0,25,,,,-78.49535527,-1.324623863,29216,9,9,PLANTACION FORESTAL,4,20,20987,0,29216_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,-79.96635658,0.387943962,30.0,square,false,0,25,,,,-79.96635658,0.387943962,2382,0,0,AREA POBLADA,1,20,36312,0,2382_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,-79.40448809,0.142748582,30.0,square,false,0,25,,,,-79.40448809,0.142748582,2381,0,0,AREA POBLADA,1,20,34885,0,2381_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,-78.53724885,-1.610248976,30.0,square,false,0,25,,,,-78.53724885,-1.610248976,39481,13,13,VEGETACION HERBACEA,9,20,18247,0,39481_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,-79.40593638,-4.459774398,30.0,square,false,0,25,,,,-79.40593638,-4.459774398,38150,12,12,VEGETACION ARBUSTIVA,8,20,376,0,38150_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,-79.34290337,-1.453219521,30.0,square,false,0,25,,,,-79.34290337,-1.453219521,23910,7,7,NATURAL,3,20,19993,0,23910_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,-77.63447937,-0.956791159,30.0,square,false,0,25,,,,-77.63447937,-0.956791159,32852,10,10,TIERRA AGROPECUARIA,5,20,23570,0,32852_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,-79.24203551,-0.15785481,30.0,square,false,0,25,,,,-79.24203551,-0.15785481,29211,9,9,PLANTACION FORESTAL,4,20,31882,0,29211_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,-76.54006516,-0.524134811,30.0,square,false,0,25,,,,-76.54006516,-0.524134811,31522,10,10,TIERRA AGROPECUARIA,5,20,28305,0,31522_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,-79.07796302,-2.019921865,30.0,square,false,0,25,,,,-79.07796302,-2.019921865,29214,9,9,PLANTACION FORESTAL,4,20,14829,0,29214_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,-79.23736951,-3.628348153,30.0,square,false,0,25,,,,-79.23736951,-3.628348153,1046,0,0,AREA POBLADA,1,20,3843,0,1046_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,-79.66556847,-3.094835637,30.0,square,false,0,25,,,,-79.66556847,-3.094835637,11938,3,3,BOSQUE NATIVO,4,20,6526,0,11938_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,-78.48300999,-2.582544334,30.0,square,false,0,25,,,,-78.48300999,-2.582544334,31526,10,10,TIERRA AGROPECUARIA,5,20,9367,0,31526_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,-79.85821803,-3.026548388,30.0,square,false,0,25,,,,-79.85821803,-3.026548388,5422,1,1,AREA SIN COBERTURA VEGETAL,2,20,6791,0,5422_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,-79.5911181,-4.01256279,30.0,square,false,0,25,,,,-79.5911181,-4.01256279,37738,12,12,VEGETACION ARBUSTIVA,8,20,2528,0,37738_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,-78.13768305,0.025138009,30.0,square,false,0,25,,,,-78.13768305,0.025138009,36409,12,12,VEGETACION ARBUSTIVA,8,20,33783,0,36409_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,-80.11697535,-2.913712582,30.0,square,false,0,25,,,,-80.11697535,-2.913712582,21383,7,7,NATURAL,3,20,7355,0,21383_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,-77.75540999,-1.160831008,30.0,square,false,0,25,,,,-77.75540999,-1.160831008,21382,7,7,NATURAL,3,20,21953,0,21382_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,-78.79112241,-3.662396001,30.0,square,false,0,25,,,,-78.79112241,-3.662396001,13762,4,4,BOSQUE NATIVO,4,20,3756,0,13762_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,-79.18804431,-3.659155429,30.0,square,false,0,25,,,,-79.18804431,-3.659155429,37733,12,12,VEGETACION ARBUSTIVA,8,20,3761,0,37733_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,-78.7859111,-1.434940136,30.0,square,false,0,25,,,,-78.7859111,-1.434940136,5415,1,1,AREA SIN COBERTURA VEGETAL,2,20,20207,0,5415_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,-80.70678392,-2.387480375,30.0,square,false,0,25,,,,-80.70678392,-2.387480375,37737,12,12,VEGETACION ARBUSTIVA,8,20,11063,0,37737_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
